confidence,true pos,GT pos,predict pos,precision,recall
99.99962733607158,0,42771,0,0,0.0
99.9995214905505,0,42771,0,0,0.0
99.99938558253977,0,42771,0,0,0.0
99.99921107374138,0,42771,0,0,0.0
99.99898700090192,0,42771,0,0,0.0
99.99869928715334,0,42771,0,0,0.0
99.99832985781521,11,42771,11,1.0,0.0002571836057141521
99.99785550515791,77,42771,88,0.875,0.0018002852399990649
99.99724643088854,558,42771,618,0.9029126213592233,0.01304622290804517
99.99646437492582,1762,42771,1897,0.9288350026357406,0.04119613756984873
99.99546021312976,4315,42771,4612,0.9356027753686036,0.10088611442332422
99.99417087343389,7845,42771,8346,0.9399712437095614,0.18341867152977484
99.99251537724895,11397,42771,12103,0.9416673552011898,0.2664655958476538
99.99038975845005,15054,42771,15987,0.9416400825670858,0.35196745458371326
99.98766054240137,18450,42771,19633,0.9397443080527683,0.4313670477660097
99.98415637808975,21122,42771,22554,0.9365079365079365,0.49383928362675644
99.97965730219448,23444,42771,25079,0.9348060129989234,0.5481284047602347
99.97388096809044,25795,42771,27652,0.9328439172573413,0.6030955553996867
99.96646498695337,27715,42771,29763,0.9311897322178544,0.6479857847607023
99.95694429186754,29065,42771,31265,0.929633775787622,0.6795492272801664
99.94472213630765,30254,42771,32635,0.9270415198406619,0.7073484370250871
99.92903296008994,31260,42771,33856,0.9233223062381852,0.7308690467840359
99.90889488055994,32349,42771,35163,0.9199726985752069,0.756330223749737
99.88304897349445,33268,42771,36320,0.9159691629955947,0.7778167449907648
99.84988177432629,34153,42771,37393,0.9133527665605862,0.7985083350868579
99.80732653366725,34758,42771,38167,0.9106820027772683,0.8126534334011363
99.75273768433654,35274,42771,38824,0.9085617144034618,0.8247176825419092
99.68273171575149,35696,42771,39477,0.9042227119588622,0.8345841808702158
99.5929862284104,36035,42771,39955,0.9018896258290577,0.8425101119917702
99.47798743064416,36247,42771,40263,0.9002558179966719,0.8474667414837156
99.33071490757153,36380,42771,40483,0.8986488155522071,0.8505763250800776
99.1422514586288,36502,42771,40741,0.895952480302398,0.8534287250707255
98.90130573694069,36631,42771,40946,0.8946173008352464,0.8564447873559188
98.59363729567544,36718,42771,41123,0.8928823286238844,0.8584788758738398
98.20137900379085,36784,42771,41245,0.891841435325494,0.8600219775081247
97.70226300899743,36885,42771,41408,0.8907698995363215,0.8623833906151365
97.06877692486437,36968,42771,41555,0.889616171339189,0.8643239578218886
96.26731126558707,37044,42771,41691,0.8885370943369072,0.8661008627340955
95.25741268224334,37128,42771,41861,0.8869353336040706,0.86806481026864
93.99133498259924,37252,42771,42071,0.8854555394452236,0.8709639709148722
92.41418199787566,37325,42771,42212,0.8842272339619066,0.8726707348437025
90.46505351008905,37377,42771,42338,0.8828239406679579,0.8738865118888967
88.07970779778823,37411,42771,42477,0.880735456835464,0.8746814430338313
85.19528019683106,37442,42771,42587,0.879188484748867,0.8754062331953893
81.75744761936437,37498,42771,42738,0.8773924844400768,0.8767155315517523
77.72998611746911,37564,42771,42886,0.8759035582707644,0.8782586331860373
73.1058578630005,37661,42771,43073,0.8743528428481879,0.8805265249818802
67.91786991753929,37718,42771,43240,0.8722941720629047,0.8818592036660354
62.24593312018546,37779,42771,43372,0.8710458360232408,0.8832854036613593
56.21765008857981,37798,42771,43461,0.8696992706104324,0.8837296298894111
50.0,37816,42771,43541,0.8685147332399348,0.8841504757896705
43.78234991142019,37832,42771,43600,0.8677064220183486,0.8845245610343457
37.75406687981454,37848,42771,43664,0.866801026016856,0.8848986462790208
32.0821300824607,37875,42771,43746,0.8657934439720203,0.8855299151294102
26.89414213699951,37908,42771,43827,0.8649462660004107,0.8863014659465526
22.270013882530883,37915,42771,43849,0.864671942347602,0.8864651282410979
18.242552380635637,37941,42771,43938,0.8635122217670353,0.887073016763695
14.804719803168947,38000,42771,44095,0.8617757115319197,0.8884524561034346
11.920292202211755,38049,42771,44227,0.8603115743776426,0.8895980921652522
9.534946489910949,38089,42771,44327,0.8592731292440273,0.89053330527694
7.585818002124355,38102,42771,44406,0.8580372021798855,0.8908372495382385
6.008665017400762,38127,42771,44476,0.8572488533141469,0.8914217577330434
4.742587317756678,38137,42771,44532,0.856395401059912,0.8916555610109653
3.7326887344129456,38159,42771,44619,0.8552186288352496,0.8921699282223937
2.931223075135632,38177,42771,44702,0.8540333765827033,0.8925907741226532
2.2977369910025613,38200,42771,44798,0.8527166391356757,0.8931285216618737
1.798620996209156,38247,42771,44943,0.8510112809558774,0.8942273970681069
1.4063627043245475,38306,42771,45097,0.8494134864846885,0.8956068364078464
1.098694263059318,38345,42771,45196,0.8484157890078768,0.8965186691917421
0.8577485413711984,38393,42771,45326,0.8470414331730133,0.8976409249257674
0.6692850924284856,38439,42771,45495,0.8449060336300692,0.8987164200042085
0.5220125693558397,38495,42771,45660,0.8430792816469558,0.9000257183605714
0.40701377158961277,38552,42771,45861,0.8406271123612655,0.9013583970447265
0.31726828424851894,38597,42771,46077,0.8376630422987608,0.9024105117953753
0.24726231566347742,38615,42771,46247,0.8349730793348757,0.9028313576956349
0.19267346633274757,38648,42771,46458,0.8318911705196091,0.9036029085127774
0.15011822567369917,38685,42771,46619,0.8298118792766898,0.9044679806410886
0.11695102650555148,38738,42771,46816,0.8274521531100478,0.905707138014075
0.09110511944006454,38762,42771,46990,0.8248989146626942,0.9062682658810877
0.07096703991005882,38777,42771,47170,0.8220691117235531,0.9066189707979706
0.05527786369235996,38792,42771,47453,0.8174825616926221,0.9069696757148535
0.04305570813246149,38813,42771,47703,0.8136385552271346,0.9074606625984897
