confidence,true pos,GT pos,predict pos,precision,recall
99.99962733607158,0,42771,0,0,0.0
99.9995214905505,0,42771,0,0,0.0
99.99938558253977,0,42771,0,0,0.0
99.99921107374138,0,42771,0,0,0.0
99.99898700090192,0,42771,0,0,0.0
99.99869928715334,5,42771,7,0.7142857142857143,0.0001169016389609782
99.99832985781521,14,42771,22,0.6363636363636364,0.0003273245890907390
99.99785550515791,20,42771,74,0.2702702702702703,0.0004676065558439129
99.99724643088854,53,42771,210,0.2523809523809524,0.0012391573729863693
99.99646437492582,140,42771,417,0.33573141486810554,0.0032732458909073905
99.99546021312976,358,42771,882,0.40589569160997735,0.008370157349606042
99.99417087343389,725,42771,1688,0.42950236966824645,0.016950737649341845
99.99251537724895,1504,42771,3200,0.47,0.03516401299946225
99.99038975845005,2658,42771,5463,0.4865458539264141,0.06214491127165603
99.98766054240137,4510,42771,8476,0.5320906087777253,0.10544527834280236
99.98415637808975,7219,42771,12463,0.579234534221295,0.16878258633186038
99.97965730219448,10025,42771,16533,0.6063630315127321,0.23438778611676137
99.97388096809044,12720,42771,20491,0.6207603338050851,0.29739776951672864
99.96646498695337,15211,42771,24287,0.6263021369456911,0.355638166047088
99.95694429186754,17198,42771,27411,0.6274123527051184,0.40209487737018074
99.94472213630765,18770,42771,29792,0.6300349087003222,0.4388487526595123
99.92903296008994,19965,42771,31738,0.6290566513327872,0.4667882443711861
99.90889488055994,20886,42771,33309,0.6270377375484103,0.4883215262677983
99.88304897349445,21644,42771,34691,0.6239082182698683,0.5060438147342826
99.84988177432629,22348,42771,35809,0.6240889161942529,0.5225035654999883
99.80732653366725,22777,42771,36539,0.6233613399381482,0.5325337261228402
99.75273768433654,23224,42771,37321,0.622277002223949,0.5429847326459517
99.68273171575149,23597,42771,38036,0.6203859501524871,0.5517055949124406
99.5929862284104,23842,42771,38622,0.6173165553311584,0.5574337752215286
99.47798743064416,24088,42771,39133,0.6155418700329645,0.5631853358584087
99.33071490757153,24312,42771,39581,0.6142341022207625,0.5684225292838606
99.1422514586288,24416,42771,39906,0.6118378188743547,0.5708540833742489
98.90130573694069,24562,42771,40224,0.6106304693715194,0.5742676112319095
98.59363729567544,24716,42771,40553,0.6094740216506793,0.5778681817119076
98.20137900379085,24816,42771,40835,0.6077139708583323,0.5802062144911272
97.70226300899743,24892,42771,41103,0.605600564435686,0.581983119403334
97.06877692486437,24942,42771,41353,0.6031485019224724,0.5831521357929438
96.26731126558707,25011,42771,41611,0.6010670255461297,0.5847653784106053
95.25741268224334,25096,42771,41858,0.599550862439677,0.586752706272942
93.99133498259924,25191,42771,42082,0.5986169858847012,0.5889738374132005
92.41418199787566,25237,42771,42244,0.5974102831171291,0.5900493324916415
90.46505351008905,25299,42771,42409,0.5965479025678512,0.5914989128147576
88.07970779778823,25334,42771,42557,0.5952957210329676,0.5923172242874845
85.19528019683106,25378,42771,42674,0.5946946618549936,0.5933459587103411
81.75744761936437,25422,42771,42805,0.5939025814741269,0.5943746931331977
77.72998611746911,25438,42771,42898,0.5929880180894214,0.5947487783778729
73.1058578630005,25481,42771,43065,0.591686984790433,0.5957541324729373
67.91786991753929,25515,42771,43221,0.5903380301242451,0.596549063617872
62.24593312018546,25556,42771,43366,0.5893095973804363,0.597507657057352
56.21765008857981,25578,42771,43520,0.5877297794117647,0.5980220242687803
50.0,25583,42771,43641,0.5862147980110447,0.5981389259077412
43.78234991142019,25612,42771,43758,0.5853101147218794,0.5988169554137149
37.75406687981454,25632,42771,43900,0.583872437357631,0.5992845619695588
32.0821300824607,25657,42771,44072,0.5821610092575785,0.5998690701643637
26.89414213699951,25658,42771,44161,0.5810103937863725,0.5998924504921559
22.270013882530883,25660,42771,44254,0.5798345912233922,0.5999392111477403
18.242552380635637,25677,42771,44353,0.578923635379794,0.6003366767202076
14.804719803168947,25692,42771,44501,0.577335340778859,0.6006873816370906
11.920292202211755,25706,42771,44631,0.575967376935314,0.6010147062261813
9.534946489910949,25733,42771,44775,0.5747180346175321,0.6016459750765706
7.585818002124355,25742,42771,44877,0.573612318113956,0.6018563980267003
6.008665017400762,25754,42771,45022,0.5720314512904802,0.6021369619602067
4.742587317756678,25773,42771,45196,0.570249579608815,0.6025811881882585
3.7326887344129456,25788,42771,45365,0.5684558580403395,0.6029318931051413
2.931223075135632,25799,42771,45552,0.5663637161924833,0.6031890767108555
2.2977369910025613,25812,42771,45669,0.5651973986730605,0.6034930209721541
1.798620996209156,25845,42771,45880,0.5633173496076722,0.6042645717892965
1.4063627043245475,25871,42771,46031,0.5620342812452478,0.6048724603118936
1.098694263059318,25884,42771,46205,0.5601991126501461,0.6051764045731921
0.8577485413711984,25894,42771,46416,0.5578679765598069,0.6054102078511141
0.6692850924284856,25894,42771,46583,0.5558680205225082,0.6054102078511141
0.5220125693558397,25896,42771,46753,0.553889589972836,0.6054569685066985
0.40701377158961277,25904,42771,46973,0.551465735635365,0.605644011129036
0.31726828424851894,25917,42771,47182,0.5492984612776058,0.6059479553903345
0.24726231566347742,25927,42771,47444,0.5464758452069809,0.6061817586682565
0.19267346633274757,25944,42771,47785,0.5429318823898713,0.6065792242407239
0.15011822567369917,25949,42771,48136,0.5390767824497258,0.6066961258796848
0.11695102650555148,25952,42771,48485,0.5352583273177272,0.6067662668630615
0.09110511944006454,25958,42771,48951,0.5302853874282446,0.6069065488298145
0.07096703991005882,25958,42771,49318,0.5263392676102032,0.6069065488298145
0.05527786369235996,25961,42771,49752,0.5218081685158386,0.6069766898131912
