confidence,true pos,GT pos,predict pos,precision,recall
99.99962733607158,0,42771,0,0,0.0
99.9995214905505,0,42771,0,0,0.0
99.99938558253977,0,42771,0,0,0.0
99.99921107374138,0,42771,0,0,0.0
99.99898700090192,0,42771,0,0,0.0
99.99869928715334,0,42771,0,0,0.0
99.99832985781521,0,42771,0,0,0.0
99.99785550515791,0,42771,0,0,0.0
99.99724643088854,0,42771,0,0,0.0
99.99646437492582,0,42771,0,0,0.0
99.99546021312976,0,42771,0,0,0.0
99.99417087343389,0,42771,0,0,0.0
99.99251537724895,0,42771,0,0,0.0
99.99038975845005,0,42771,0,0,0.0
99.98766054240137,0,42771,0,0,0.0
99.98415637808975,0,42771,0,0,0.0
99.97965730219448,0,42771,0,0,0.0
99.97388096809044,0,42771,0,0,0.0
99.96646498695337,0,42771,0,0,0.0
99.95694429186754,0,42771,0,0,0.0
99.94472213630765,0,42771,0,0,0.0
99.92903296008994,0,42771,0,0,0.0
99.90889488055994,0,42771,0,0,0.0
99.88304897349445,0,42771,0,0,0.0
99.84988177432629,0,42771,0,0,0.0
99.80732653366725,0,42771,0,0,0.0
99.75273768433654,0,42771,0,0,0.0
99.68273171575149,0,42771,0,0,0.0
99.5929862284104,0,42771,0,0,0.0
99.47798743064416,0,42771,0,0,0.0
99.33071490757153,0,42771,0,0,0.0
99.1422514586288,0,42771,0,0,0.0
98.90130573694069,0,42771,0,0,0.0
98.59363729567544,0,42771,0,0,0.0
98.20137900379085,0,42771,0,0,0.0
97.70226300899743,18,42771,18,1.0,0.0004208459002595216
97.06877692486437,70,42771,70,1.0,0.0016366229454536953
96.26731126558707,160,42771,160,1.0,0.0037408524467513033
95.25741268224334,271,42771,271,1.0,0.006336068831685021
93.99133498259924,440,42771,440,1.0,0.010287344228566085
92.41418199787566,731,42771,731,1.0,0.017091019616095018
90.46505351008905,1015,42771,1015,1.0,0.02373103270907858
88.07970779778823,1295,42771,1295,1.0,0.03027752449089336
85.19528019683106,1614,42771,1614,1.0,0.03773584905660377
81.75744761936437,1900,42771,1900,1.0,0.04442262280517173
77.72998611746911,2189,42771,2190,0.9995433789954338,0.05117953753711627
73.1058578630005,2606,42771,2611,0.9980850248946763,0.06092913422646185
67.91786991753929,3102,42771,3111,0.9971070395371263,0.0725257768113909
62.24593312018546,3858,42771,3875,0.9956129032258064,0.0902013046222908
56.21765008857981,4889,42771,4909,0.9959258504787125,0.11430642257604452
50.0,5876,42771,5903,0.9954260545485346,0.13738280610694162
43.78234991142019,7036,42771,7077,0.9942065847110357,0.16450398634588856
37.75406687981454,8137,42771,8192,0.9932861328125,0.19024572724509597
32.0821300824607,9187,42771,9258,0.9923309570101534,0.2147950714269014
26.89414213699951,10299,42771,10392,0.9910508083140878,0.24079399593182296
22.270013882530883,11462,42771,11607,0.9875075385543207,0.2679853171541465
18.242552380635637,12722,42771,12933,0.983685146524395,0.29744453017231304
14.804719803168947,14066,42771,14334,0.9813031952002232,0.328867690725024
11.920292202211755,15413,42771,15746,0.9788517718785723,0.3603609922611115
9.534946489910949,16681,42771,17060,0.9777842907385698,0.39000724790161556
7.585818002124355,17959,42771,18401,0.9759795663279169,0.4198873068200416
6.008665017400762,19333,42771,19839,0.9744946821916427,0.4520118772065184
4.742587317756678,20608,42771,21161,0.973867019517036,0.48182179514156787
3.7326887344129456,21780,42771,22443,0.9704584948536292,0.5092235393140212
2.931223075135632,22754,42771,23690,0.9604896580835796,0.5319959785836197
2.2977369910025613,23511,42771,24946,0.9424757476148481,0.5496948867223118
1.798620996209156,24274,42771,26421,0.918738881949964,0.5675340768277571
1.4063627043245475,24795,42771,27756,0.8933203631647212,0.5797152276074911
1.098694263059318,25287,42771,29109,0.868700401937545,0.5912183488812514
0.8577485413711984,25746,42771,30580,0.8419228253760628,0.6019499193378691
0.6692850924284856,26103,42771,32108,0.8129749595116482,0.610296696359683
0.5220125693558397,26410,42771,33698,0.7837260371535403,0.6174744569918871
0.40701377158961277,26689,42771,35483,0.7521630076374602,0.6239975684459096
0.31726828424851894,26900,42771,37257,0.7220119709047964,0.6289308176100629
0.24726231566347742,27094,42771,39120,0.6925869120654397,0.6334666012017488
0.19267346633274757,27220,42771,40903,0.6654768598880277,0.6364125225035655
0.15011822567369917,27322,42771,42720,0.6395599250936329,0.6387973159383694
0.11695102650555148,27437,42771,45254,0.606288946833429,0.641486053634472
0.09110511944006454,27523,42771,46979,0.5858575108026991,0.6434967618246008
0.07096703991005882,27611,42771,49406,0.5588592478646318,0.645554230670314
0.05527786369235996,27673,42771,52974,0.5223883414505229,0.6470038109934301
0.04305570813246149,27713,42771,56361,0.4917052571813843,0.6479390241051179
0.03353501304664781,27731,42771,61469,0.45113797198587907,0.6483598700053774
0.026119031909571943,27739,42771,67485,0.4110394902570942,0.648546912627715
0.020342697805520654,27739,42771,67485,0.4110394902570942,0.648546912627715
0.01584362191025259,27740,42771,69386,0.3997924653388292,0.6485702929555073
0.012339457598623172,27740,42771,69386,0.3997924653388292,0.6485702929555073
0.009610241549947397,27740,42771,69404,0.39968877874474096,0.6485702929555073
0.007484622751061123,27740,42771,69404,0.39968877874474096,0.6485702929555073
0.005829126566113865,27740,42771,69404,0.39968877874474096,0.6485702929555073
0.0045397868702434395,27740,42771,69404,0.39968877874474096,0.6485702929555073
0.0035356250741744315,27740,42771,69404,0.39968877874474096,0.6485702929555073
0.0027535691114583473,27740,42771,69404,0.39968877874474096,0.6485702929555073
0.002144494842091395,27740,42771,69404,0.39968877874474096,0.6485702929555073
